business_id,name,city,state,stars,review_count,RestaurantsTakeOut,BusinessAcceptsCreditCards,RestaurantsPriceRange2
Bx7SDDMr5Y278PFIy0nsmQ,Zipps Sports Grill,Gilbert,AZ,3.0,261,1.0,1.0,2.0
EY6MJh_gO5mqjyT8rPsAlQ,Bourbon Street Grill,Pineville,NC,2.5,3,,,
eJKnymd0BywNPrJw1IuXVw,Nacho Daddy Downtown,Las Vegas,NV,4.0,2108,1.0,1.0,2.0
C7BtTu6eYw0s2-K-YKAQew,FiGaMi Asian Fresh,Phoenix,AZ,4.0,33,1.0,1.0,1.0
J1745Zf4rryUY6BC1DCC0w,Dave's Cosmic Subs,Macedonia,OH,3.5,30,1.0,1.0,1.0
HvvmhKDghEYp6jkkCkDAhA,Burger King,Middleburg Heights,OH,2.0,5,1.0,1.0,1.0
2gM1cNnZfzphmgqFvI8JKw,Hibachi-San,Chandler,AZ,3.5,15,1.0,1.0,1.0
7eLUaZwipH_uwfvv-_WafQ,Red Wheel Restaurant,Rantoul,IL,3.0,29,1.0,1.0,1.0
2AS4HuJJHTBG6R8D9ldrdA,Seoul Garden Korean Restaurant,Cuyahoga Falls,OH,4.0,86,1.0,1.0,2.0
Ql0iiHl2xpIwtkuC255Wiw,John's Incredible Pizza - Las Vegas,Las Vegas,NV,3.0,452,0.0,1.0,2.0
VEusQnnMJW6e8wuiW2_H0Q,Portofino's Pizza & Pasta,Crafton,PA,2.5,34,1.0,1.0,1.0
mUMb6sxFa9JZYQbI9RDs0Q,Applebee's Grill + Bar,Brooklyn,OH,3.0,25,1.0,1.0,2.0
oIcGZlqwrKkyw_L6YAVYfw,Sonic Drive-In,Las Vegas,NV,2.0,39,1.0,1.0,1.0
rnvKg9DtsAIHWU4eywsqmA,Boney Fingers BBQ,Cleveland,OH,5.0,85,1.0,1.0,2.0
Tl9h-Qev_OymQ7XB1kbKnw,Master Pizza,Medina,OH,3.5,16,1.0,1.0,3.0
JBrwWVhNm8PFhTOVkuXk4Q,Eat'n Park,Pittsburgh,PA,3.0,95,1.0,1.0,1.0
35fWtS1LZkaZ-ooKupJ1XA,Buffalo Wild Wings,Las Vegas,NV,3.0,276,1.0,1.0,2.0
6hLFmFmDKO39b9qsyeVx-A,The Lexus Club,Pittsburgh,PA,3.0,7,0.0,1.0,3.0
sPwgafejYVdf8hd4-oDYVg,DD Peckers,Charlotte,NC,4.0,273,1.0,1.0,1.0
0r1Ow0HYAAjU7oM_2ePN6g,Bull River Taco,Pittsburgh,PA,4.0,92,1.0,1.0,1.0
-bsOmx7bbzaYhnT4fq1Pjg,Fragapane Bakeries,North Olmsted,OH,4.5,67,1.0,1.0,1.0
6YboK8JDxrBSzwu8pjURZw,Momma Wade's Smokehouse,Cuyahoga Falls,OH,4.0,4,1.0,1.0,1.0
T1ezuBwruKcJWGKlNTkRNw,Bar Marcel,Charlotte,NC,4.5,33,1.0,1.0,
ydcNlRMKs93AQpOhVkSrGQ,Fukuburger Truck,Las Vegas,NV,4.0,351,1.0,1.0,1.0
jG0m1-899xwYY3IXpTRRCQ,Baja Bar & Grill,Las Vegas,NV,4.5,211,1.0,1.0,1.0
3VZ98ST9--1a5XkqKT-xCA,Sandy's Frozen Whip,Cleveland,OH,4.5,14,1.0,0.0,1.0
RUJymwuG7ICtEZpXLqJpUg,La Carreta De Lily,Phoenix,AZ,3.0,10,1.0,1.0,1.0
qKys2eEhVt5A7NUYMn7o7Q,Burger Lounge,Las Vegas,NV,3.5,203,1.0,1.0,2.0
6wwz7b5xehEilPx98ZnZtA,Outback Steakhouse,Parma,OH,3.0,61,1.0,1.0,2.0
gBfPyzPRmeOaj3SdcIj0Rw,Sushi Roku,Las Vegas,NV,4.0,1310,1.0,1.0,3.0
Cm-BH_7VPLP63FdI9ML6vA,McDonald's,Las Vegas,NV,1.5,73,1.0,1.0,1.0
1hCKJqPC9uLIXavNKVudAg,Cop Out Pierogies,Pittsburgh,PA,4.5,96,1.0,0.0,1.0
EIeU3coTP9V2qcmHhr60Yw,Port of Subs,Las Vegas,NV,3.5,50,1.0,1.0,1.0
xcx14p_JBRqsLGq2NxkuAA,XO Confections,Phoenix,AZ,4.5,32,1.0,1.0,3.0
FnlNoLbbYtljVmte6_nZFw,BJ's Restaurant & Brewhouse,North Olmsted,OH,3.0,193,1.0,1.0,2.0
aRk3GxpInAoTWShzpKxcdw,Westwood Golf Club,West Mifflin,PA,2.5,14,,,
V05UAgvVZEFBVRz1hET9eQ,Carl's Jr.,Glendale,AZ,2.5,26,1.0,1.0,1.0
J2lK3CpbCLJUXCc0OAPMsg,Cafe Verdi,Henderson,NV,2.0,12,1.0,1.0,1.0
XmXu_kJbnQMDiz2MRWacRw,Filiberto's Mexican Food,Phoenix,AZ,3.5,5,,1.0,
oDNfrdvMV2Fq0R6vd2XwNw,Koi Restaurant,Las Vegas,NV,3.5,685,0.0,1.0,3.0
rOdbLPm_u_7jWM_GDxquEg,Chinese Gourmet Express,Las Vegas,NV,2.5,6,,,
fgrMJzwI-AcdvhNZgFCgvw,Port of Subs,Henderson,NV,3.5,79,1.0,1.0,1.0
UXL5eg0e6W1AZzmX6NAXdg,Brickhouse Tavern,Davidson,NC,3.5,222,1.0,1.0,2.0
oK9mdYF8q0XSkhpKs8ChHg,Wendy's,Champaign,IL,2.0,26,1.0,1.0,1.0
QIQIhg0qGxKUMXaENiehCA,Sonny's Dutch Mill,Rock Hill,SC,4.0,21,1.0,1.0,1.0
LqxfYqG2NAvgTuk8DJTFhg,Costa Del Sol,Charlotte,NC,2.0,4,1.0,1.0,
8GVGzFgTKNfPixL143Zadw,Texas Roadhouse,Stow,OH,3.5,73,1.0,1.0,2.0
UTU4wNXX8iqz0R4NgOlnDg,Thai Orchid Restaurant,Charlotte,NC,3.5,101,1.0,1.0,2.0
N-tpz2XtAPreL5wnFjKGwA,La Villa DF,Phoenix,AZ,4.5,35,1.0,1.0,2.0
NC4_GCUAB9fuvhWgl8bu5Q,The Blue Goose Saloon,Pittsburgh,PA,4.0,15,1.0,1.0,
U9EsDOyu34mcIQZYISk0tg,Promenade On Providence,Charlotte,NC,4.0,4,,,2.0
YH11qUmwVmrMMK2nJGVo_A,The Canopy Mediterranean Grill,Cleveland,OH,3.5,38,1.0,1.0,2.0
GdPWJo3z4ySEXpF7Wkn3FA,Curry Corner,Tempe,AZ,3.5,632,1.0,1.0,1.0
nnB9aw5tLaYZHgAvwzpPOg,Irish Wolfhound,Surprise,AZ,4.0,428,1.0,1.0,2.0
GrJ74hxJsXXwcqS7zcfFhw,Ruth's Chris Steak House,Charlotte,NC,4.0,192,1.0,1.0,3.0
b5OTjiOjEg_UkmObTVnf2A,Schlotzsky's,Phoenix,AZ,2.5,56,1.0,1.0,1.0
VkeVbH5zcm0MBKuKtytGKw,Terrace Room,Pittsburgh,PA,3.5,94,0.0,1.0,3.0
iZfeH70e_YFLrURT8WuCYQ,El Rodeo,Cleveland,OH,3.0,63,1.0,1.0,2.0
OdLYPceRdj07gC378sruMw,Taco Bell,Cleveland,OH,2.0,16,1.0,1.0,1.0
RyJIi1IP0UQ5qGbwazgsIA,Aunt Chilada's,Tempe,AZ,3.0,487,1.0,1.0,2.0
mxZQQwT8VkoPGH0-1pbXZQ,Pasquale's Pizzeria,Wilmerding,PA,3.0,4,1.0,1.0,
FF5vjoQxqKabVWB3ASEDgA,La Rosticceria,Las Vegas,NV,3.0,5,,,
X92XkmKWt5TjNiD2m6tadg,Jack in the Box,Phoenix,AZ,2.0,7,1.0,1.0,1.0
_QvGAqMmrUIlxpby2Ul5Dg,Dona Maria Tamales Restaurant,Las Vegas,NV,3.5,331,1.0,1.0,2.0
HDv-KchmLSlRr5MXxRkNqQ,Ginbu 401,Charlotte,NC,3.5,201,1.0,1.0,2.0
gKFDJ9IpFxt95DHxTN7ZHw,Gyro Time Restaurant,Las Vegas,NV,3.5,98,1.0,1.0,1.0
I6Mw1vVkL6qgRLOYdLqvJQ,Smokilicious Bar-B-Q,Las Vegas,NV,4.0,6,0.0,1.0,1.0
KzEbXitIPD2JBm90Av8ivA,Wayback Burgers,Mint Hill,NC,3.0,22,,,
uhI7-7K_DSQhF_-t04gIqw,Richfield Gourmet Cafe,Richfield,OH,4.0,21,1.0,1.0,2.0
in3zjiaLpNzr9G3K35gAJQ,Vincent Market Bistro,Phoenix,AZ,4.5,205,1.0,1.0,2.0
BGGR5ekPK6YqMRHgYNJGsw,Mexi-Casa,Pittsburgh,PA,3.0,79,1.0,1.0,2.0
n2kgJSiB7Q4u7AkDvYfzlg,Munch Box,Las Vegas,NV,4.5,169,1.0,1.0,1.0
gXwLFzonEArXf1g3o3-22A,The Kingdom Restaurant,Madison,WI,4.0,18,1.0,,
3p0SYIaMbJ8j-yeK_do5Qg,Longhorn Hotel & Casino,Las Vegas,NV,3.0,192,1.0,1.0,2.0
b-0q4xbL6EWYUqnwqcYM4Q,Monterrey Mexican Restaurant,Matthews,NC,3.0,65,1.0,1.0,1.0
-Bf8BQ3yMk8U2f45r2DRKw,In-N-Out Burger,Las Vegas,NV,4.0,221,1.0,1.0,1.0
aeeltEJtud69n6GPy5OATA,K & K Portage Market,Cleveland,OH,4.0,27,1.0,1.0,2.0
LXKGsFBsOYaS7VPuMlgONA,Great Harvest Bread,Cornelius,NC,3.5,26,1.0,1.0,2.0
Tnzc_72OVCdCc7KmfPOnHA,Popeyes Louisiana Kitchen,North Versailles,PA,2.5,21,1.0,1.0,1.0
mkAb0midYXqRLFJI1CHLWA,Shane's Rib Shack,Charlotte,NC,4.0,73,1.0,1.0,2.0
SZD6OTT1cc-ZznfAoyKudw,Culichi Town,Las Vegas,NV,3.0,181,1.0,1.0,2.0
3UmRALCmHnforCjGXV8rFw,Madtown Chicken N' Fish,Madison,WI,4.0,6,1.0,1.0,
99j5vhhtFJIefXDLsmA29Q,Inizio Pizza Napoletana,Charlotte,NC,4.5,417,1.0,1.0,2.0
7xRbOtZUuw7DxOWrHeaanw,Annie Lee's Southern Kitchen,Ambridge,PA,5.0,12,1.0,1.0,
J0NR4E4HAj6Zow-mF1dePA,Papa John's Pizza,Charlotte,NC,2.5,10,1.0,1.0,1.0
AxvkpFF3mi8yhDXjqxYTIg,Inferno Pizza,Irwin,PA,2.5,28,1.0,1.0,2.0
cz5vz-893D3LNH3TMQYR1w,Bliss Rebar,Phoenix,AZ,4.0,597,1.0,1.0,2.0
dtKy808TwAgtOcwSCbXFJw,Jipbap Taste of Korea,Champaign,IL,4.0,79,1.0,1.0,1.0
YBb-sAYuFv86MGfwQP5Ojg,El Taco Macho,Painesville,OH,4.5,118,1.0,1.0,2.0
DDdX9rGk5v6OVoH9VMkk4w,Best Wok II,Matthews,NC,3.5,25,1.0,1.0,1.0
7toYPf5ZAjCkEuwaMPtDwQ,Wah Fu Chinese Restaurant,Cleveland,OH,3.0,56,1.0,1.0,1.0
-Qkx7W0itbAApcG5lJuMFQ,Jaburritos,Las Vegas,NV,4.5,592,1.0,1.0,2.0
HEOhtDZgK0CFhwR9shDU_g,Keegan's Grill,Phoenix,AZ,4.0,174,1.0,1.0,2.0
Vz6JVuA6guXVBIMJF-2g3g,Wendy's,Cleveland,OH,1.0,5,,,1.0
3uC7Lbc3RgUDTWQlBu4PqQ,Bouchon Bakery,Las Vegas,NV,4.0,1221,1.0,1.0,1.0
G7Ull-QUaNXyPwtEErHZ8g,Mr. Hunan,Tempe,AZ,2.5,107,1.0,1.0,1.0
RRo3Nf5ypfS68fhS_aTrug,Hawaiian Food Online,Las Vegas,NV,3.0,4,,1.0,
I54j9WpwKIdkLUhQe0coBg,QuikTrip,Rock Hill,SC,5.0,4,1.0,1.0,1.0
b4dtR83mPAcvmM2a7mqpGw,McDonald's,Mesa,AZ,2.0,33,1.0,1.0,1.0
A-IqLvBfU5Gr_b9HVLETTw,Pizza Parma,Pittsburgh,PA,3.0,81,1.0,1.0,2.0
8tCrCYuNfFrPEk27WbKi9w,Mi Panaderia,Avondale,AZ,3.5,13,1.0,1.0,1.0
sm9d8q9DJW6OVKeDlVUVKA,Hazel M Wilson Dining Commons,Las Vegas,NV,2.5,10,1.0,1.0,1.0
heShcmma09uAfwU6yStMjg,Pizza Hut,Mesa,AZ,2.0,15,1.0,1.0,1.0
w-eGy1D9PARuSHxbaS_FEA,Henhouse Cafe,Mesa,AZ,3.5,171,1.0,1.0,2.0
JXYeMN_VyIZyrveANnIVpA,Subway Restaurants,Las Vegas,NV,2.5,31,1.0,1.0,1.0
D3aXLx-RMsb2C8EDngqCFA,Dairy Queen,Middlefield,OH,4.0,3,,1.0,1.0
N8FdrKl0y_E_mUOj8VSFuA,Barb's Corner Kitchen,Pittsburgh,PA,3.5,109,1.0,1.0,1.0
L5VU5M0YF92ulm8IZ7I5Wg,Subway Restaurants,Akron,OH,4.0,4,1.0,1.0,1.0
mRZCTkOgDc28VWYMvo3nVQ,Shady Grove,Pittsburgh,PA,4.0,275,1.0,1.0,2.0
RePugRsryh7skCUdEAeDfQ,Breaking Taco,Mahomet,IL,4.5,13,1.0,1.0,1.0
9hIuW5qJsTEY6AYEELykcQ,Pulp Juice And Smoothie Bar,Medina,OH,4.0,3,,,
qRayy6GSsolpMwqX5VBaIg,1 Brother's Pizza,Peoria,AZ,3.0,36,1.0,1.0,2.0
aVxhELj5r4oOKOw7p4JqcQ,Big Apple Bagels Xpress,Henderson,NV,4.0,82,1.0,1.0,1.0
nhZ1HGWD8lMErdn3FuWuTQ,Applebee's Grill + Bar,Rocky River,OH,3.0,34,1.0,1.0,2.0
wPiRP76arN0NB3M1ZXXp7g,Canaletto,Las Vegas,NV,3.5,667,0.0,1.0,2.0
D8ztK8n4L0_6cAslAPFYTg,Joey's Italian Grill,Chardon,OH,3.5,54,1.0,1.0,2.0
Lzv68iVkRHstVvW3aXNWkA,Table Thai Bar & Bistro,Las Vegas,NV,4.5,583,1.0,1.0,2.0
S3rh8kEJ8daGYPNRaVf-OA,Arby's,Cottage Grove,WI,2.5,4,1.0,1.0,1.0
VOzUu16tyULBTOO4lpK0Uw,The Captain's Cap,Denver,NC,2.5,25,1.0,1.0,2.0
gYA0AUARM_VCjJ-SkxMfeQ,Alamo Drafthouse Cinema Tempe,Tempe,AZ,3.5,196,,1.0,2.0
WKMdjxgfyiZ4V-nTMvKXYw,Southwest Trophies & Apparel,Las Vegas,NV,5.0,5,,1.0,4.0
jP6xmjbQRfUitOmv5PKuJA,Capitol Take-Out,Madison,WI,3.5,12,1.0,1.0,1.0
1UK6rsNjR4py93SlYe4OPA,Bbob,Mesa,AZ,4.0,23,1.0,1.0,
S986oVvGdCmgVd9gf_fjhw,Las Americas,Charlotte,NC,4.0,57,1.0,1.0,1.0
0H9bomdciJmcqfojkxLnsA,Tokyo Joe's,Mesa,AZ,3.5,195,1.0,1.0,1.0
4VdZkvkGcwU2B2s5MC0S0g,the flavor of life,LAS VEGAS,NV,4.5,5,,1.0,
e7oOEdxosDy5NG_XxdXVAg,China Sea Chinese Restaurant,Bellevue,PA,3.0,18,1.0,1.0,1.0
XxVG5P24H6-qkB-QD4n5yQ,Starbucks,Sewickley,PA,4.0,14,1.0,1.0,2.0
Ixu0ou1_5mpEZbBtYXW_LA,Chick-fil-A,Scottsdale,AZ,4.0,143,1.0,1.0,1.0
dblGQtHAzNy1ACis1m2shw,New York Chinese Restaurant,Las Vegas,NV,3.5,195,1.0,1.0,1.0
DwP10iEz5LGf3fhcVQZm0Q,Sushi Roku,Scottsdale,AZ,4.0,653,1.0,1.0,3.0
ptUbbnxWgfgO9-0dFDnWmA,Burger King,Phoenix,AZ,1.5,21,1.0,1.0,1.0
qjyOjCHG9lOkZnAa8jIQ1g,Master Donuts,Las Vegas,NV,4.5,122,1.0,1.0,1.0
qbDaSyxDfUZNheucJym2Pg,Golden Dragon,Cleveland,OH,2.5,49,1.0,1.0,2.0
JtpKPEAJ3Ob-bz-Xak4EGA,Cafe 24/7,Chandler,AZ,2.5,19,1.0,1.0,2.0
TTFbaLpIwrjFx7YIL2pbJA,Kabab-Je Rotisserie & Grille,Matthews,NC,4.5,557,1.0,1.0,2.0
k_TFJp2S1W1l1Op6v5uUYQ,Chick-fil-A,Mesa,AZ,3.0,111,1.0,1.0,1.0
gUR2pWQKLPgMEm_R_aI_aw,Shooters On The Water,Cleveland,OH,2.5,171,1.0,1.0,2.0
RHhjgjO1gVmO_xGCUYqLwA,Panini's Bar & Grill,Kent,OH,2.5,74,1.0,1.0,2.0
EhdVKgZuVDCqx8Pb45-Auw,KFC,North Olmsted,OH,3.0,4,1.0,1.0,1.0
o86OGfW63bVqWkIrvxcEQQ,Postino Highland,Scottsdale,AZ,4.5,445,1.0,1.0,2.0
825nC-s-cQG6Hsul5Gm2cA,Pork On A Fork,Phoenix,AZ,4.0,683,1.0,1.0,2.0
VgeqvDJQaintYIh3Tl4j2A,Moe's Southwest Grill,Charlotte,NC,2.5,45,1.0,1.0,1.0
2gxOV2KUsPM-bjQBZ7mGPA,Thai Wok ToGo,Las Vegas,NV,4.0,5,1.0,1.0,2.0
oUJXPurI_LFTZhRCZcRNcg,Zero Degrees,Glendale,AZ,3.5,431,1.0,1.0,2.0
iOUcvayK5jkO7hAE6qOzlg,Irma's Mexican Food,Tolleson,AZ,3.0,24,1.0,1.0,1.0
hh6OnxhTmfoyLo4prSNwBQ,Great Wall,Cleveland,OH,3.5,15,1.0,1.0,1.0
AUOlDSQ8R2wIkN4lQ4kVDg,Lima Limon,Las Vegas,NV,4.0,331,1.0,1.0,2.0
IJzt5dKeeYbHcHeJU3vjJQ,Top That Frozen Yogurt,Glendale,AZ,4.5,37,1.0,1.0,1.0
65e61KHNShcDeRixzJ6o2Q,Asiana Kitchen Tofu & Grill,Mesa,AZ,3.0,34,,1.0,2.0
_F4qxboOpRaOOMWsmXU8QA,Pollo Campero,Charlotte,NC,4.0,91,1.0,1.0,1.0
KkmSbkWOWC3DtY-Sxa9PmQ,Big Heng,Peoria,AZ,4.0,260,1.0,1.0,1.0
YaGkCO51sV6MLavJ3XUmWw,China Fun,Charlotte,NC,2.5,27,1.0,1.0,1.0
j9mBYdR7z61X6A3K3VmKDg,Dairy Queen Grill & Chill,Herminie,PA,3.0,4,1.0,1.0,1.0
y_9Nu0uJ-VgRbGZf_6g49w,Waiter's Choice Catering,Charlotte,NC,5.0,6,,1.0,
3XQUGP4YJCywyh55VpluSw,Muvel Healthy Food Society - Formerly Cultivate,Chagrin Falls,OH,3.0,21,1.0,1.0,2.0
jhGbILmSQ2TQvpJWug49Ew,Carnegie Coffee Company,Carnegie,PA,4.5,142,1.0,1.0,1.0
mZ8ZBfxKvNCIEHoBfak8MQ,Bruegger's Bagels,Cleveland Heights,OH,3.5,32,1.0,1.0,1.0
ZMx9_sQydPUj5KGvcm73Sw,Olive or Twist,Pittsburgh,PA,3.5,289,1.0,1.0,2.0
8QfDxSuHkXA-sv5wcfP4Zg,El Snappy Mexican Food,Phoenix,AZ,4.5,13,1.0,0.0,1.0
SQEA7XcYZ6ygpuSnCSy1IQ,Texas Roadhouse,Matthews,NC,3.5,172,1.0,1.0,2.0
Pt4rt1u_5KuS_NSMqerG_Q,Pizza Pit Extreme,Madison,WI,3.0,32,1.0,1.0,1.0
PzQS2vMnpTsryOtf8WK17A,Burgatory,Pittsburgh,PA,3.0,16,1.0,1.0,3.0
9fUCrtgpHsC14bp8-uhfmQ,Citrus Grill & Hookah,Las Vegas,NV,5.0,57,,1.0,2.0
jCq-kgvINNdtSqSDG3HZBQ,Village Pizza,Madison,WI,4.0,21,1.0,1.0,
wAsbg9iF8f1DFNu7x9YCzQ,Goodwood Tavern,Scottsdale,AZ,3.5,103,1.0,1.0,2.0
7zbTRmkPaiScH7tTSyY7Dw,Joe's Touch of Italy,Belmont,NC,4.0,28,1.0,1.0,2.0
Q94ivaOTq5dJLq2GsRjg1Q,Adams 7th Street Market,Charlotte,NC,4.0,30,1.0,1.0,1.0
OgIC-LEnB_zHZuzlZkvzIw,Brightside Breakfast & Burgers,Las Vegas,NV,3.0,61,1.0,1.0,2.0
xFXMYwm_60C4UisipsGpTg,Butcher Boy Burgers,Rantoul,IL,4.0,22,1.0,0.0,1.0
oTUpxF_E9D1n_LhN5N0NXg,Popeyes Louisiana Kitchen,Las Vegas,NV,2.0,36,1.0,1.0,1.0
LlSehKBi-vx0TE5x2Q4R_w,Bonchon - Pineville,Charlotte,NC,4.0,143,1.0,1.0,2.0
b8CGuP7KotpcDq7mOVsaSQ,Motor City Coney,Avondale,AZ,4.0,74,1.0,1.0,1.0
YxauC1iB9ZU4eLjbEcYpxw,Arby's,Gibsonia,PA,3.5,6,1.0,1.0,1.0
qkkaKzFX20q7BzSvAc_oAA,Keystone Cafe,Pittsburgh,PA,4.5,6,1.0,,
BEc3HRXw8xSEL2C6e47jRQ,Sheraton Grand at Wild Horse Pass,Phoenix,AZ,3.5,253,0.0,1.0,3.0
WPV0ucYjnb2HOrNxSopv6A,Hawthorne's NY Pizza & Bar,Charlotte,NC,4.0,208,1.0,1.0,2.0
-QjnuSMIAJhcwOc-8BqalA,Melt University,Cleveland,OH,3.0,6,1.0,1.0,2.0
HI6af2H4gZyXszxfYsuloQ,Saga Hibachi Steakhouse & Sushi Bar,Robinson Township,PA,3.0,122,1.0,1.0,2.0
Z11TrGmIl7YMNR5hSS9NOQ,The Barn,Aurora,OH,4.0,11,0.0,1.0,3.0
QDTM1i1Q8RW559sfhZDbtQ,The Rail - North Olmsted,North Olmsted,OH,4.0,249,1.0,1.0,2.0
Mv2SeBkY0DASmwO1-mM-iQ,Las Mkt,Las Vegas,NV,2.5,72,1.0,1.0,2.0
TiPk-P69U5_E-6xQiEdGwQ,Culver's,Cottage Grove,WI,5.0,8,1.0,,
TzFUNrtaGcIiqPnQRLpYfw,Pulp Juice And Smoothie Bar,Rock Hill,SC,4.5,25,1.0,1.0,1.0
5s6D9163ngKmROCcMH7G8Q,East Coast Wings & Grill,Waxhaw,NC,3.0,55,1.0,1.0,2.0
uNsMn44UOp58l62_Jj8bmQ,Fresh Catch Seafood,Cleveland,OH,2.0,14,1.0,1.0,1.0
8mpIro7yAzGIlFZ4oVowBA,Messina's Pizza & Restaurant,Gibsonia,PA,3.5,24,1.0,0.0,1.0
El4FC8jcawUVgw_0EIcbaQ,MGM Grand Hotel,Las Vegas,NV,3.0,4424,1.0,1.0,2.0
S_o2Sizjs7xfsEaDfyFm8g,Jack in the Box,Phoenix,AZ,2.0,15,1.0,1.0,1.0
e0JOkQYz_cnz91k6X55PLw,Sinatra,Las Vegas,NV,4.0,641,0.0,1.0,4.0
DEr6oxw1bWb6vCCr9DSl1g,Dierks Bentley's Whiskey Row,Gilbert,AZ,3.0,731,1.0,1.0,2.0
aOv8M2mLogfGNrjoxYfsGw,Straight From Philly Steakout,Henderson,NV,4.0,275,1.0,1.0,1.0
UupAeWSMc0wwZIdZgVTp-A,Little Caesars Pizza,Sheffield Lake,OH,1.5,3,,,1.0
Doqz6-NiXEPhr28koWESKw,Grand Café,Las Vegas,NV,2.5,107,1.0,1.0,2.0
2S1s1gKstsgRtUTVxKO79w,Luna's Deli & Restaurant,Northfield,OH,2.5,42,1.0,1.0,1.0
FAKL5o4QWW_DrLxG20GwzQ,True Coffee Roasters,Monona,WI,3.5,3,1.0,1.0,
2m4092MsMzEHkuxodaj6-g,Ondori Asian Kitchen,Las Vegas,NV,4.0,208,1.0,1.0,2.0
goZV-PlwLJOB8s5O3GruxA,Bangkok Thai Cuisine,Cleveland,OH,4.5,289,1.0,1.0,2.0
2U-BRvnR9IGb61-GnIshLw,Market Street Diner,Sun Prairie,WI,3.0,127,1.0,1.0,2.0
r1bQO_ChWm3amIfTsRbO-g,Au Bon Pain Co,Pittsburgh,PA,2.5,8,1.0,1.0,
oEkOj9NXJFrjFn3NBB_jpA,Rhythm Kitchen,Las Vegas,NV,3.5,799,1.0,1.0,2.0
80gdzmn-E3IaXK7Z6qzC6A,Costa Vida,Mesa,AZ,3.5,185,1.0,1.0,1.0
g5Lv61xQ_lTD2dU9QIJfeg,CoreLife Eatery,Champaign,IL,4.0,66,1.0,1.0,1.0
7VWtmHsd4HSNDkF5f5xnng,Burger King,Las Vegas,NV,2.5,55,1.0,1.0,1.0
nUaLFTfUqVKMFQonsWBnag,Fry's,Phoenix,AZ,4.0,178,1.0,1.0,2.0
TUZTu3dQxSxSIKRMkHQrsA,The Overlook,Kent,OH,3.5,13,1.0,1.0,2.0
UrVTbcIAitKm2Z8J-uNREQ,Panera Bread,Brunswick,OH,2.0,18,1.0,1.0,1.0
MZdFfPLqkiBClj97lvhtPw,Yummy Rice,Las Vegas,NV,4.0,103,1.0,1.0,2.0
9rfabZGgdycpLZgDah8AlQ,Domino's Pizza,Scottsdale,AZ,1.5,38,1.0,1.0,1.0
PuB-oSX_fMh0822kChScrA,Ninja Japanese Restaurant,Chandler,AZ,3.5,298,1.0,1.0,2.0
9o06B3dg47Dyx6sLleFh8Q,Teriyaki Madness,Henderson,NV,3.0,39,1.0,,1.0
z0qbneYQSHpiX9BBHVNHKw,IHOP,Willoughby,OH,2.0,40,1.0,1.0,1.0
R4DJh_Z8par3sjnNmh1vZg,LuLu's Maryland Style Chicken & Seafood,Charlotte,NC,4.5,26,1.0,1.0,
ulDxltMssBpGIEkC_A5j3Q,East African Cusine Eritrean And Ethiopian,Charlotte,NC,4.0,30,1.0,1.0,2.0
KrG_CXYZDqYirhA6QbQN8Q,Subway Restaurants,Peoria,AZ,3.0,12,1.0,1.0,1.0
sWeVNiPulXsD8PWhEtn9Ew,Jade The Taste of China,Phoenix,AZ,4.0,42,1.0,1.0,1.0
jEIstIhHuH8FxzIEOTnB1w,Pizza Pit,Oregon,WI,3.0,5,1.0,1.0,1.0
ze2aJfSXyF_qsKNq_B8WYQ,Plaza La Patrona,Las Vegas,NV,4.5,23,1.0,1.0,
2KpyT9ZN2qtj1n3TX_bzYQ,Char Bar No 7,Matthews,NC,3.5,121,1.0,1.0,2.0
SWDxTrwU_qlEcJp36IYquw,Cuban Foods Bakery & Restaurant,Phoenix,AZ,4.5,285,1.0,1.0,2.0
RkUJ2dBInkKtXBwU0CIffQ,Cafe Roma,Mesa,AZ,5.0,3,,,
BgGzWcWPwJ7pN5Bm78BuuA,On the Rise Artisan Breads,Cleveland Heights,OH,4.5,140,1.0,1.0,2.0
5paKcA2AAguJgZYBkr-I7A,Cargo Coffee East,Madison,WI,4.0,60,1.0,1.0,1.0
WAWWO9PCDTDiXwkKdkw5yA,Ramen Dozo,Tempe,AZ,4.0,210,0.0,1.0,2.0
ktQXl0vF1qRc54hBNnk7BA,Franklin Hotel Bar,Kent,OH,4.0,29,1.0,1.0,3.0
94c68u2I7X6YK54hrjy7FQ,Co Anh Sandwich & Noodle Kitchen,Las Vegas,NV,4.5,163,1.0,1.0,
PvPoPmZrpvhBElui7wM8ZA,Pizza Arno LLC,Scottsdale,AZ,3.5,3,,,
rS4vCHv4UPjYLiDN74Y9Gw,No 1 Express,Warrensville Heights,OH,3.0,22,1.0,1.0,1.0
pLMPpaJ7whp86uL_3ezwMg,Stripburger and Chicken,Las Vegas,NV,4.0,968,1.0,1.0,2.0
euksvHm653hJMJBqzcvMzQ,Cook On Wok,Las Vegas,NV,3.5,108,1.0,1.0,1.0
T7weU8D-PrX8tGrAFJOSxw,Taza - A Lebanese Grill,Woodmere,OH,4.0,241,1.0,1.0,2.0
XwPDiSASKZLpMgdO5tTyEA,Los Aztecas,Fort Mill,SC,3.5,38,1.0,1.0,1.0
IVZ28eprMi_hoU2AXNuMTQ,Taco's el Rancho,Phoenix,AZ,4.5,3,1.0,1.0,
dUffgo9Lh_Vk9TLuFR5ywg,Oregano's Pizza Bistro,Phoenix,AZ,3.5,678,1.0,1.0,2.0
